# Time-averaged data for fix myfixR2
# TimeStep c_R2[0]
2171000 2.20751
2172000 2.31058
2173000 2.30185
2174000 2.20871
2175000 2.14405
2176000 2.12298
2177000 2.03582
2178000 2.16573
2179000 2.29188
2180000 2.18046
2181000 2.05557
2182000 1.94905
2183000 1.76525
2184000 1.88356
2185000 1.88991
2186000 1.8656
2187000 1.87844
2188000 2.03725
2189000 2.20261
2190000 2.27794
2191000 2.36491
2192000 2.6013
2193000 2.6936
2194000 2.60704
2195000 2.54621
2196000 2.52663
2197000 2.56533
2198000 2.55795
2199000 2.53726
2200000 2.53022
2201000 2.46766
2202000 2.40846
2203000 2.44141
2204000 2.40405
2205000 2.34956
2206000 2.30202
2207000 2.20814
2208000 2.08108
2209000 1.96651
2210000 1.94607
2211000 2.03494
2212000 2.16146
2213000 2.18034
2214000 2.2202
2215000 2.34348
2216000 2.37451
2217000 2.36206
2218000 2.36344
2219000 2.42134
2220000 2.42303
2221000 2.3028
2222000 2.22488
2223000 2.19956
2224000 2.20435
2225000 2.05931
2226000 1.8905
2227000 1.94686
2228000 2.02667
2229000 2.03745
2230000 2.07044
2231000 2.1287
2232000 2.08001
2233000 2.05633
2234000 1.98267
2235000 1.95595
2236000 1.91662
2237000 1.92251
2238000 1.8307
2239000 1.7193
2240000 1.86532
2241000 2.02051
2242000 2.07941
2243000 2.18021
2244000 2.24548
2245000 2.13482
2246000 2.04608
2247000 1.97412
2248000 1.91896
2249000 1.99632
2250000 2.04964
2251000 2.09127
2252000 2.11303
2253000 2.05518
2254000 2.0781
2255000 2.13511
2256000 2.11062
2257000 1.90825
2258000 1.82026
2259000 1.97302
2260000 2.09167
2261000 2.18177
2262000 2.33803
2263000 2.5508
2264000 2.56839
2265000 2.52837
2266000 2.56166
2267000 2.65774
2268000 2.72882
2269000 2.69316
2270000 2.59624
2271000 2.56154
2272000 2.50774
2273000 2.42557
2274000 2.44137
2275000 2.49275
2276000 2.40643
2277000 2.33809
2278000 2.37538
2279000 2.51246
2280000 2.67728
2281000 2.80189
2282000 2.83837
2283000 2.80375
2284000 2.72166
2285000 2.68268
2286000 2.57676
2287000 2.57933
2288000 2.58003
2289000 2.54255
2290000 2.445
2291000 2.28536
2292000 2.19227
2293000 2.06253
2294000 2.04391
2295000 2.10861
2296000 2.07021
2297000 2.06941
2298000 2.1113
2299000 2.1689
2300000 2.19554
2301000 2.16618
2302000 2.19632
2303000 2.19842
2304000 2.32023
2305000 2.42488
2306000 2.52668
2307000 2.71181
2308000 2.93686
2309000 3.13801
2310000 3.12994
2311000 3.02839
2312000 2.86262
2313000 2.66187
2314000 2.42489
2315000 2.20968
2316000 2.10051
2317000 2.19239
2318000 2.28049
2319000 2.19091
2320000 2.09258
2321000 2.04964
2322000 2.10785
2323000 2.25622
2324000 2.29223
2325000 2.33884
2326000 2.36297
2327000 2.16011
2328000 1.92751
2329000 1.91889
2330000 1.92796
2331000 1.8734
2332000 2.08875
2333000 2.31241
2334000 2.34052
2335000 2.28842
2336000 2.18832
2337000 2.12476
2338000 2.19755
2339000 2.16073
2340000 2.16887
2341000 2.11694
2342000 2.13001
2343000 2.17498
2344000 2.1586
2345000 2.11087
2346000 2.04116
2347000 2.0436
2348000 2.1636
2349000 2.30577
2350000 2.33513
2351000 2.35154
2352000 2.36064
2353000 2.43916
2354000 2.48388
2355000 2.45839
2356000 2.48827
2357000 2.47683
2358000 2.48123
2359000 2.45864
2360000 2.44847
2361000 2.44584
2362000 2.4544
2363000 2.35069
2364000 2.21739
2365000 2.20813
2366000 2.30718
2367000 2.32491
2368000 2.24565
2369000 2.11654
2370000 1.91772
2371000 1.79713
2372000 1.91921
2373000 2.18018
2374000 2.38674
2375000 2.56652
2376000 2.61992
2377000 2.58581
2378000 2.58854
2379000 2.60554
2380000 2.6096
2381000 2.53785
2382000 2.466
2383000 2.40248
2384000 2.45308
2385000 2.40461
2386000 2.25126
2387000 2.19474
2388000 2.12838
2389000 2.148
2390000 2.1484
2391000 2.10413
2392000 2.00496
2393000 1.84107
2394000 1.91777
2395000 2.04236
2396000 2.11396
2397000 2.26964
2398000 2.2397
2399000 2.15795
2400000 2.10329
2401000 2.16282
2402000 2.18486
2403000 2.07844
2404000 1.98707
2405000 1.78225
2406000 1.73796
2407000 1.87514
2408000 1.93218
2409000 1.99235
2410000 2.03854
2411000 2.02534
2412000 2.12898
2413000 2.25288
2414000 2.2665
2415000 2.18959
2416000 2.18519
2417000 2.14469
2418000 2.12926
2419000 2.1864
2420000 2.24401
2421000 2.22266
2422000 2.16449
2423000 2.00087
2424000 1.89872
2425000 1.777
2426000 1.79563
2427000 1.72368
2428000 1.78479
2429000 1.84769
2430000 1.79109
2431000 1.80274
2432000 1.85458
2433000 1.84846
2434000 1.77243
2435000 1.67069
2436000 1.67441
2437000 1.73453
2438000 1.7945
2439000 1.87241
2440000 1.99689
2441000 2.04076
2442000 1.98063
2443000 1.98748
2444000 2.00735
2445000 1.97511
2446000 2.02509
2447000 2.06409
2448000 2.1411
2449000 2.18343
2450000 2.16811
2451000 2.1156
2452000 1.95365
2453000 1.9096
2454000 1.95561
2455000 2.05636
2456000 2.12618
2457000 2.20163
2458000 2.21773
2459000 2.08438
2460000 2.06239
2461000 1.9934
2462000 1.92587
2463000 1.87009
2464000 1.87797
2465000 1.97589
2466000 2.12567
2467000 2.2077
2468000 2.05739
2469000 1.97616
2470000 1.97825
2471000 2.02144
2472000 1.95307
2473000 1.92597
2474000 2.00221
2475000 2.01303
2476000 1.92824
2477000 1.89863
2478000 1.92908
2479000 1.96809
2480000 1.96113
2481000 1.83221
2482000 1.91607
2483000 2.12128
2484000 2.17926
2485000 2.18585
2486000 1.96887
2487000 1.77434
2488000 1.77255
2489000 1.8646
2490000 1.94872
2491000 1.87026
2492000 1.87411
2493000 2.00947
2494000 2.05254
2495000 1.99906
2496000 1.91782
2497000 1.81594
2498000 1.80571
2499000 1.89958
2500000 2.01834
2501000 2.03231
2502000 2.04481
2503000 2.06595
2504000 2.08797
2505000 2.03562
2506000 1.96091
2507000 1.91689
2508000 1.7236
2509000 1.67979
2510000 1.84921
2511000 1.96885
2512000 1.98945
2513000 2.01277
2514000 2.03449
2515000 2.09202
2516000 2.11392
2517000 1.95672
2518000 1.80302
2519000 1.78876
2520000 1.74284
2521000 1.79038
2522000 1.79072
2523000 1.83537
2524000 1.98946
2525000 2.02588
2526000 2.12462
2527000 2.20602
2528000 2.22451
2529000 2.10185
2530000 1.94994
2531000 1.86185
2532000 1.8289
2533000 1.84521
2534000 1.86985
2535000 1.71965
2536000 1.62601
2537000 1.85112
2538000 2.05195
2539000 2.1724
2540000 2.29725
2541000 2.35222
2542000 2.3518
2543000 2.24572
2544000 2.13965
2545000 1.95905
2546000 1.89139
2547000 1.9624
2548000 2.00686
2549000 2.01097
